JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2442104.4,8.2,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442104.7,8.0,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442106.3,7.9,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442107.2,7.9,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442107.6,8.2,,,Vis.,MAN,,,,,,,,V,,,,VY CMA,,STD,,,,
2442109.7,8.0,,,Vis.,MAN,,,,,,,,V,,,,VY CMA,,STD,,,,
2442111.7,8.0,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442117.4,8.4,,,Vis.,LK,,,,,,,,V,,,,VY CMA,,STD,,,,
2442121.6,7.9,,,Vis.,MAN,,,,,,,,V,,,,VY CMA,,STD,,,,
2442122.4,8.4,,,Vis.,LK,,,,,,,,V,,,,VY CMA,,STD,,,,
2442125.7,7.8,,,Vis.,CST,,,,,,,,V,,,,VY CMA,,STD,,,,
2442127.4,8.7,,,Vis.,LK,,,,,,,,V,,,,VY CMA,,STD,,,,
2442127.7,8.4,,,Vis.,JNM,,,,,,,,V,,,,VY CMA,,STD,,,,
2442127.7,8.0,,,Vis.,PAS,,,,,,,,V,,,,VY CMA,,STD,,,,
2442129.3,8.1,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442129.6,8.2,,,Vis.,WLM,,,,,,,,V,,,,VY CMA,,STD,,,,
2442131.3,8.6,,,Vis.,LK,,,,,,,,V,,,,VY CMA,,STD,,,,
2442131.7,8.0,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442132.6,8.2,,,Vis.,WLM,,,,,,,,V,,,,VY CMA,,STD,,,,
2442133.6,7.9,,,Vis.,MAN,,,,,,,,V,,,,VY CMA,,STD,,,,
2442138.3,8.3,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442140.6,7.9,,,Vis.,MAN,,,,,,,,V,,,,VY CMA,,STD,,,,
2442140.7,8.3,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2442140.7,8.1,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442147.3,8.1,,,Vis.,BAU,,,,,,,,V,,,,VY CMA,,STD,,,,
2442149.7,8.1,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442150.7,8.1,,,Vis.,ANN,,,,,,,,V,,,,VY CMA,,STD,,,,
2442151.8,8.2,,,Vis.,BUO,,,,,,,,V,,,,VY CMA,,STD,,,,
2442159.3,8.4,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442159.7,8.3,,,Vis.,BUO,,,,,,,,V,,,,VY CMA,,STD,,,,
2442166.3,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442177.2,8.2,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442179.2,8.2,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442180.2,8.2,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442181.2,8.2,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442184.3,8.0,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442186.3,8.2,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442188.2,8.2,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442193.2,8.2,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442194.2,8.1,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442197.2,8.3,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442206.0,8.2,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,VY CMA,,STD,,,,RASNZ
2442206.2,8.2,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442207.2,8.4,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442208.2,8.0,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442210.2,8.2,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442222.2,8.0,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442312.0,8.2,,,Vis.,FRI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442317.59,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442318.6,8.2,,,Vis.,LK,,,,,,,,V,,,,VY CMA,,STD,,,,
2442319.61,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442330.0,8.2,,,Vis.,ANN,,,,,,,,V,,,,VY CMA,,STD,,,,
2442333.57,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442347.9,8.3,,,Vis.,WLM,,,,,,,,V,,,,VY CMA,,STD,,,,
2442351.6,8.4,,,Vis.,LK,,,,,,,,V,,,,VY CMA,,STD,,,,
2442354.6,7.9,,,Vis.,LK,,,,,,,,V,,,,VY CMA,,STD,,,,
2442360.8,8.3,,,Vis.,WLM,,,,,,,,V,,,,VY CMA,,STD,,,,
2442361.0,8.3,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442361.7,8.4,,,Vis.,LK,,,,,,,,V,,,,VY CMA,,STD,,,,
2442362.7,8.4,,,Vis.,LK,,,,,,,,V,,,,VY CMA,,STD,,,,
2442365.36,8.2,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442374.9,8.4,,,Vis.,WLM,,,,,,,,V,,,,VY CMA,,STD,,,,
2442389.5,8.1,,,Vis.,LK,,,,,,,,V,,,,VY CMA,,STD,,,,
2442389.9,8.4,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442391.8,8.3,,,Vis.,WLM,,,,,,,,V,,,,VY CMA,,STD,,,,
2442397.465,8.5,,,Vis.,SZM,,,,,,,,V,,,,VY CMA,,STD,,,,
2442398.27,8.1,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442402.4,8.0,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442402.5,8.4,,,Vis.,LK,,,,,,,,V,,,,VY CMA,,STD,,,,
2442406.3,7.9,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,VY CMA,,STD,,,,RASNZ
2442412.26,8.1,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442412.7,8.5,,,Vis.,MAN,,,,,,,,V,,,,VY CMA,,STD,,,,
2442414.8,8.3,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442416.39,8.4,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442424.7,8.5,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2442426.4,8.1,,,Vis.,BAU,,,,,,,,V,,,,VY CMA,,STD,,,,
2442429.4,8.2,,,Vis.,BAU,,,,,,,,V,,,,VY CMA,,STD,,,,
2442431.8,8.6,,,Vis.,CST,,,,,,,,V,,,,VY CMA,,STD,,,,
2442434.4,8.8,,,Vis.,LK,,,,,,,,V,,,,VY CMA,,STD,,,,
2442436.7,8.4,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442445.4,8.4,,,Vis.,LK,,,,,,,,V,,,,VY CMA,,STD,,,,
2442445.51,8.6,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,VY CMA,,STD,,,,RASNZ
2442446.26,8.5,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,VY CMA,,STD,,,,RASNZ
2442448.26,8.2,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,VY CMA,,STD,,,,RASNZ
2442449.3,8.2,,,Vis.,BAU,,,,,,,,V,,,,VY CMA,,STD,,,,
2442449.7,8.6,,,Vis.,MAN,,,,,,,,V,,,,VY CMA,,STD,,,,
2442450.45,8.4,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,VY CMA,,STD,,,,RASNZ
2442454.3,8.2,,,Vis.,BAU,,,,,,,,V,,,,VY CMA,,STD,,,,
2442454.7,8.4,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442457.6,8.3,,,Vis.,WLM,,,,,,,,V,,,,VY CMA,,STD,,,,
2442458.9,8.5,,,Vis.,ING,,,,,,,,V,,,,VY CMA,,STD,,,,
2442461.3,8.5,,,Vis.,LK,,,,,,,,V,,,,VY CMA,,STD,,,,
2442470.3,8.2,,,Vis.,BAU,,,,,,,,V,,,,VY CMA,,STD,,,,
2442470.6,<8.1,,,Vis.,WLM,,,,,,,,V,,,,VY CMA,,STD,,,,
2442470.7,8.6,,,Vis.,MAN,,,,,,,,V,,,,VY CMA,,STD,,,,
2442471.3,8.6,,,Vis.,SZC,,,,,,,,V,,,,VY CMA,,STD,,,,
2442475.7,8.7,,,Vis.,MAN,,,,,,,,V,,,,VY CMA,,STD,,,,
2442480.3,8.2,,,Vis.,BAU,,,,,,,,V,,,,VY CMA,,STD,,,,
2442480.8,8.5,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442481.278,8.3,,,Vis.,SZC,,,,,,,,V,,,,VY CMA,,STD,,,,
2442481.6,8.5,,,Vis.,WLM,,,,,,,,V,,,,VY CMA,,STD,,,,
2442483.6,8.6,,,Vis.,MAN,,,,,,,,V,,,,VY CMA,,STD,,,,
2442492.36,8.7,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442492.7,9.0,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2442500.7,8.4,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442502.24,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442503.26,8.7,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442505.9,8.1,,,Vis.,ING,,,,,,,,V,,,,VY CMA,,STD,,,,
2442515.6,8.6,,,Vis.,BUO,,,,,,,,V,,,,VY CMA,,STD,,,,
2442515.7,9.3,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2442519.3,8.9,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442520.7,8.4,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442521.25,8.7,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442522.27,8.9,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442522.7,8.7,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2442533.2,8.8,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442534.22,8.8,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442535.25,8.8,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442537.7,8.5,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442538.23,9.2,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442539.27,8.8,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442543.23,9.1,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442544.21,8.5,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442545.23,8.8,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442548.19,8.8,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442552.23,9.0,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442560.19,9.0,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,VY CMA,,STD,,,,RASNZ
2442561.18,9.1,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,VY CMA,,STD,,,,RASNZ
2442564.22,9.3,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,VY CMA,,STD,,,,RASNZ
2442565.23,9.0,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,VY CMA,,STD,,,,RASNZ
2442566.22,8.6,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,VY CMA,,STD,,,,RASNZ
2442567.0,8.0,,,Vis.,ING,,,,,,,,V,,,,VY CMA,,STD,,,,
2442631.25,9.0,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,VY CMA,,STD,,,,RASNZ
2442661.6,8.5,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442675.0,8.5,,,Vis.,ANN,,,,,,,,V,,,,VY CMA,,STD,,,,
2442680.7,8.8,,,Vis.,LK,,,,,,,,V,,,,VY CMA,,STD,,,,
2442685.61,8.9,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442690.0,8.7,,,Vis.,WLM,,,,,,,,V,,,,VY CMA,,STD,,,,
2442707.0,8.6,,,Vis.,ANN,,,,,,,,V,,,,VY CMA,,STD,,,,
2442707.1,9.1,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2442730.9,8.6,,,Vis.,WLM,,,,,,,,V,,,,VY CMA,,STD,,,,
2442732.9,8.7,,,Vis.,ANN,,,,,,,,V,,,,VY CMA,,STD,,,,
2442743.6,8.4,,,Vis.,LK,,,,,,,,V,,,,VY CMA,,STD,,,,
2442753.8,8.6,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442754.4,8.8,,,Vis.,ZAG,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2442768.7,8.3,,,Vis.,ANN,,,,,,,,V,,,,VY CMA,,STD,,,,
2442770.33,8.5,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442771.34,8.5,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442772.8,9.6,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2442773.7,9.0,,,Vis.,WLM,,,,,,,,V,,,,VY CMA,,STD,,,,
2442774.27,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442775.27,8.5,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442776.27,8.3,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442778.5,8.6,,,Vis.,LK,,,,,,,,V,,,,VY CMA,,STD,,,,
2442780.4,8.9,,,Vis.,ZAG,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2442780.8,8.7,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442786.8,9.5,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2442787.27,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442789.4,8.9,,,Vis.,ZAG,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2442797.28,8.5,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442797.6,8.6,,,Vis.,ARI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442798.26,8.8,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442800.8,8.9,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2442801.27,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442810.6,9.0,,,Vis.,WLM,,,,,,,,V,,,,VY CMA,,STD,,,,
2442813.27,8.2,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442815.4,8.6,,,Vis.,ZAG,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2442817.31,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442820.7,8.6,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442825.25,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442827.6,8.7,,,Vis.,WLM,,,,,,,,V,,,,VY CMA,,STD,,,,
2442829.25,8.4,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442829.6,8.6,,,Vis.,MUC,,,,,,,,V,,,,VY CMA,,STD,,,,
2442829.7,8.0,,,Vis.,FRI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442830.26,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442834.6,8.6,,,Vis.,HAY,,,,,,,,V,,,,VY CMA,,STD,,,,
2442836.6,9.2,,,Vis.,GRI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442836.7,8.6,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442844.7,8.5,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442845.8,9.2,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2442846.33,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442847.32,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442851.7,8.5,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442859.31,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442860.6,8.4,,,Vis.,MUC,,,,,,,,V,,,,VY CMA,,STD,,,,
2442866.31,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442868.23,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442870.6,8.5,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442874.28,8.8,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442886.6,8.3,,,Vis.,MUC,,,,,,,,V,,,,VY CMA,,STD,,,,
2442887.6,8.5,,,Vis.,ARI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442888.23,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442888.7,8.4,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442890.23,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442890.6,8.5,,,Vis.,WLM,,,,,,,,V,,,,VY CMA,,STD,,,,
2442891.34,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442893.24,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442894.22,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442895.21,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442898.23,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442902.6,8.5,,,Vis.,ARI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442903.32,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442904.21,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442905.22,8.5,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442908.7,8.5,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2442915.22,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442916.2,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442916.9,8.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2442921.9,8.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2442931.86,8.2,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2442933.2,8.4,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442937.19,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2442937.86,8.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2442950.22,8.3,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2443018.63,8.2,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,VY CMA,,STD,,,,RASNZ
2443038.55,7.9,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,VY CMA,,STD,,,,RASNZ
2443062.7,7.8,,,Vis.,BAU,,,,,,,,V,,,,VY CMA,,STD,,,,
2443080.14,8.2,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2443104.0099,8.2,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2443109.5,8.2,,,Vis.,VOL,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2443110.9,8.2,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2443112.39,8.4,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,VY CMA,,STD,,,,RASNZ
2443117.99,8.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2443123.8,8.2,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2443124.97,8.2,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2443130.3,8.0,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,VY CMA,,STD,,,,RASNZ
2443130.97,8.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2443131.7,8.6,,,Vis.,MUC,,,,,,,,V,,,,VY CMA,,STD,,,,
2443132.1,8.5,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2443136.38,7.7,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,VY CMA,,STD,,,,RASNZ
2443137.3,8.0,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,VY CMA,,STD,,,,RASNZ
2443137.95,8.2,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2443139.4,8.4,,,Vis.,VOL,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2443140.36,8.4,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,VY CMA,,STD,,,,RASNZ
2443145.29,8.0,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,VY CMA,,STD,,,,RASNZ
2443152.8,8.2,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2443154.7,7.8,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2443159.7,7.9,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2443160.7,7.8,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2443161.7,7.9,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2443161.95,8.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2443162.7,7.8,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2443163.7,7.8,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2443165.19,8.0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2443168.7,7.8,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2443169.7,8.0,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2443172.8,7.9,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2443173.21,8.1,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2443173.8,8.3,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2443180.7,7.7,,,Vis.,GOP,C,,,,,,,V,,,,VY CMA,,STD,,,,
2443181.7,7.8,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2443182.7,7.8,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2443182.95,8.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2443183.7,7.9,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2443185.5,8.7,,,Vis.,WNB,,,,,,,,V,,,,VY CMA,,STD,,,,
2443186.7,8.3,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2443187.7,7.7,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2443188.6,7.9,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2443190.7,7.9,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2443192.3,8.2,,,Vis.,VOL,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2443192.7,7.8,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2443193.7,7.9,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2443194.7,7.9,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2443195.6,8.0,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2443196.6,7.9,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2443197.5,8.7,,,Vis.,WNB,,,,,,,,V,,,,VY CMA,,STD,,,,
2443200.6,8.4,,,Vis.,MUC,,,,,,,,V,,,,VY CMA,,STD,,,,
2443202.6,7.9,,,Vis.,GOP,C,,,,,,,V,,,,VY CMA,,STD,,,,
2443203.6,7.8,,,Vis.,GOP,C,,,,,,,V,,,,VY CMA,,STD,,,,
2443208.5,8.6,,,Vis.,WNB,,,,,,,,V,,,,VY CMA,,STD,,,,
2443208.7,8.3,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2443209.6,7.8,,,Vis.,GOP,C,,,,,,,V,,,,VY CMA,,STD,,,,
2443210.6,7.9,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2443211.7,8.5,,,Vis.,ARI,,,,,,,,V,,,,VY CMA,,STD,,,,
2443215.6,7.8,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2443216.7,8.2,,,Vis.,WLM,,,,,,,,V,,,,VY CMA,,STD,,,,
2443216.94,8.0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2443218.5,8.5,,,Vis.,WNB,,,,,,,,V,,,,VY CMA,,STD,,,,
2443218.6,7.8,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2443218.95,8.0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2443222.6,7.9,,,Vis.,MUC,,,,,,,,V,,,,VY CMA,,STD,,,,
2443224.3,8.4,,,Vis.,SZC,,,,,,,,V,,,,VY CMA,,STD,,,,
2443224.6,7.9,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2443226.0,8.2,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2443231.0,8.2,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
